sseqid,sstart,send
LmjF.30,1,1551
LmjF.30,26206,27246
LmjF.30,105001,105567
LmjF.30,290164,290872
LmjF.30,319022,319730
LmjF.30,489261,489896
LmjF.30,509903,510499
LmjF.30,532361,532923
LmjF.30,534848,535410
LmjF.30,569569,570902
LmjF.30,570938,571354
LmjF.30,781191,781625
LmjF.30,817847,817970
LmjF.30,818054,818346
LmjF.30,818377,818541
LmjF.30,818610,819274
LmjF.30,825693,826703
LmjF.30,905051,905223
LmjF.30,982640,983195
LmjF.30,1060046,1060612
LmjF.30,1085342,1086402
LmjF.30,1091229,1091787
LmjF.30,1169098,1169328
LmjF.30,1169361,1169959
LmjF.30,1170014,1170943
LmjF.30,1177288,1177474
LmjF.30,1177543,1178213
LmjF.30,1205903,1206461
LmjF.30,1275697,1276473
LmjF.30,1292354,1293112
LmjF.30,1320968,1322123
LmjF.30,1382771,1383001
LmjF.30,1383034,1383633
LmjF.30,1383688,1384617
LmjF.30,1398982,1403454
LmjF.31,1,1059
LmjF.31,89424,90000
LmjF.31,99074,99707
LmjF.31,137488,138487
LmjF.31,147959,148186
LmjF.31,148461,149705
LmjF.31,149763,149874
LmjF.31,150783,151222
LmjF.31,151237,152417
LmjF.31,152548,152799
LmjF.31,152934,153180
LmjF.31,153324,153573
LmjF.31,153640,154730
LmjF.31,154762,155656
LmjF.31,155909,156050
LmjF.31,156103,157025
LmjF.31,170943,171496
LmjF.31,281698,282889
LmjF.31,290281,291494
LmjF.31,293495,294336
LmjF.31,294340,294936
LmjF.31,297250,297923
LmjF.31,298063,298374
LmjF.31,298398,298507
LmjF.31,298659,298804
LmjF.31,298828,299160
LmjF.31,299230,299810
LmjF.31,309598,310406
LmjF.31,339468,339829
LmjF.31,346998,347630
LmjF.31,355762,356394
LmjF.31,363420,364052
LmjF.31,417224,417350
LmjF.31,417475,417595
LmjF.31,751791,752457
LmjF.31,759220,759993
LmjF.31,763228,764933
LmjF.31,819621,820287
LmjF.31,822619,823352
LmjF.31,842965,844404
LmjF.31,860372,861773
LmjF.31,869869,870444
LmjF.31,870683,871273
LmjF.31,879207,879782
LmjF.31,880021,880611
LmjF.31,885954,886176
LmjF.31,939354,940105
LmjF.31,987640,989000
LmjF.31,996136,996730
LmjF.31,1121141,1121742
LmjF.31,1121896,1123064
LmjF.31,1129503,1130206
LmjF.31,1131641,1131823
LmjF.31,1131926,1132596
LmjF.31,1135643,1136236
LmjF.31,1149786,1150558
LmjF.31,1209349,1210138
LmjF.31,1301541,1302761
LmjF.31,1376202,1376791
LmjF.31,1475642,1476448
LmjF.31,1483666,1484336
LmjF.32,1,3655
LmjF.32,19016,19603
LmjF.32,173134,173753
LmjF.32,180333,180986
LmjF.32,273818,274405
LmjF.32,347673,347847
LmjF.32,381382,381583
LmjF.32,401979,403579
LmjF.32,495008,496442
LmjF.32,592952,593530
LmjF.32,631573,632131
LmjF.32,701061,701619
LmjF.32,748093,748728
LmjF.32,775031,775610
LmjF.32,803787,804871
LmjF.32,817804,817904
LmjF.32,897294,897929
LmjF.32,969314,969431
LmjF.32,969564,970216
LmjF.32,1030304,1030425
LmjF.32,1086415,1087023
LmjF.32,1229034,1229569
LmjF.32,1229602,1230737
LmjF.32,1309111,1309233
LmjF.32,1309433,1310014
LmjF.32,1393923,1394040
LmjF.32,1394242,1394823
LmjF.32,1404849,1405430
LmjF.32,1408131,1408239
LmjF.32,1408445,1409026
LmjF.32,1411732,1411840
LmjF.32,1412046,1412627
LmjF.32,1415334,1415442
LmjF.32,1415646,1416227
LmjF.32,1418934,1419042
LmjF.32,1419244,1419825
LmjF.32,1422522,1423180
LmjF.32,1560138,1565925
LmjF.33,1,1006
LmjF.33,81739,82406
LmjF.33,94806,95415
LmjF.33,95471,96806
LmjF.33,244145,244288
LmjF.33,587364,588188
LmjF.33,663761,664638
LmjF.33,674094,674647
LmjF.33,735481,736089
LmjF.33,791938,792508
LmjF.33,831285,831453
LmjF.33,831499,832093
LmjF.33,899587,899929
LmjF.33,899996,901262
LmjF.33,901301,902318
LmjF.33,964128,964700
LmjF.33,1039354,1039794
LmjF.33,1063011,1064010
LmjF.33,1312543,1313161
LmjF.33,1319845,1320535
LmjF.33,1330697,1331315
LmjF.33,1366546,1367596
LmjF.33,1367700,1368458
LmjF.33,1393723,1394273
LmjF.33,1450731,1450931
LmjF.33,1451279,1451597
LmjF.33,1575918,1576036
LmjF.33,1576623,1577277
LmjF.33,1577312,1578134
LmjF.33,1583213,1583673
LmjF.34,1,1241
LmjF.34,52079,52859
LmjF.34,54789,55960
LmjF.34,117374,117613
LmjF.34,164132,165131
LmjF.34,196460,199095
LmjF.34,199107,199345
LmjF.34,199387,199722
LmjF.34,199801,200044
LmjF.34,203038,203315
LmjF.34,203439,203614
LmjF.34,203778,204043
LmjF.34,204112,204971
LmjF.34,204996,206138
LmjF.34,234459,234584
LmjF.34,234895,235042
LmjF.34,235058,235634
LmjF.34,258435,258896
LmjF.34,258900,260196
LmjF.34,260253,261234
LmjF.34,358010,358575
LmjF.34,413557,414007
LmjF.34,414057,414434
LmjF.34,414476,414811
LmjF.34,414890,415133
LmjF.34,415318,415941
LmjF.34,430817,430937
LmjF.34,475450,476026
LmjF.34,476081,477053
LmjF.34,477079,481167
LmjF.34,481174,481535
LmjF.34,483262,483542
LmjF.34,483605,484266
LmjF.34,484409,484637
LmjF.34,484710,485673
LmjF.34,485699,487731
LmjF.34,511578,512577
LmjF.34,654138,654799
LmjF.34,703509,704507
LmjF.34,704531,705685
LmjF.34,705776,705884
LmjF.34,706137,706329
LmjF.34,706576,706703
LmjF.34,706757,706878
LmjF.34,706928,707035
LmjF.34,708486,709729
LmjF.34,709745,710017
LmjF.34,712731,713141
LmjF.34,713204,713831
LmjF.34,713956,714061
LmjF.34,714114,714416
LmjF.34,714466,714573
LmjF.34,716288,717571
LmjF.34,720285,720695
LmjF.34,720758,721385
LmjF.34,721510,721615
LmjF.34,721668,721970
LmjF.34,722020,722127
LmjF.34,723827,725107
LmjF.34,727550,727960
LmjF.34,728023,728650
LmjF.34,728775,728880
LmjF.34,728933,729235
LmjF.34,729285,729392
LmjF.34,731094,732377
LmjF.34,735091,735501
LmjF.34,735564,736191
LmjF.34,736316,736421
LmjF.34,736474,736776
LmjF.34,736826,736933
LmjF.34,738623,739624
LmjF.34,739633,739905
LmjF.34,742691,743101
LmjF.34,743164,743791
LmjF.34,743916,744021
LmjF.34,744074,744376
LmjF.34,744426,744533
LmjF.34,746223,747506
LmjF.34,750220,750630
LmjF.34,750693,751320
LmjF.34,751445,751550
LmjF.34,751603,751905
LmjF.34,751955,752062
LmjF.34,753762,755045
LmjF.34,757749,758159
LmjF.34,758222,758849
LmjF.34,758974,759079
LmjF.34,759132,759434
LmjF.34,759484,759591
LmjF.34,761744,762584
LmjF.34,765298,765708
LmjF.34,765771,766398
LmjF.34,766523,766628
LmjF.34,766681,766983
LmjF.34,767033,767140
LmjF.34,768593,770126
LmjF.34,772840,773250
LmjF.34,773313,773940
LmjF.34,774065,774170
LmjF.34,774223,774525
LmjF.34,774575,774682
LmjF.34,776129,777372
LmjF.34,777388,777660
LmjF.34,780373,780783
LmjF.34,780846,781473
LmjF.34,781598,781703
LmjF.34,781756,782058
LmjF.34,782108,782215
LmjF.34,784358,785198
LmjF.34,787912,788322
LmjF.34,788385,789012
LmjF.34,789137,789242
LmjF.34,789295,789597
LmjF.34,789647,789754
LmjF.34,791911,792751
LmjF.34,795465,795875
LmjF.34,795938,796565
LmjF.34,796690,796795
LmjF.34,796848,797150
LmjF.34,797200,797307
LmjF.34,799453,800293
LmjF.34,803007,803417
LmjF.34,803480,804107
LmjF.34,804232,804337
LmjF.34,804390,804692
LmjF.34,804742,804849
LmjF.34,806992,807832
LmjF.34,810546,810956
LmjF.34,811019,811646
LmjF.34,811771,811876
LmjF.34,811929,812231
LmjF.34,812281,812388
LmjF.34,813848,814598
LmjF.34,814792,815009
LmjF.34,815114,815386
LmjF.34,817829,818239
LmjF.34,818302,818929
LmjF.34,819054,819159
LmjF.34,819212,819514
LmjF.34,819564,819671
LmjF.34,821815,822655
LmjF.34,825369,825779
LmjF.34,825842,826469
LmjF.34,826594,826699
LmjF.34,826752,827054
LmjF.34,827104,827211
LmjF.34,828924,830207
LmjF.34,832917,833327
LmjF.34,833390,834017
LmjF.34,834142,834247
LmjF.34,834300,834602
LmjF.34,834652,834759
LmjF.34,836210,837453
LmjF.34,837469,837741
LmjF.34,840452,840862
LmjF.34,840925,841552
LmjF.34,841677,841782
LmjF.34,841835,842137
LmjF.34,842187,842294
LmjF.34,844006,845007
LmjF.34,845018,845287
LmjF.34,847999,848409
LmjF.34,848472,849099
LmjF.34,849224,849329
LmjF.34,849382,849684
LmjF.34,849734,849841
LmjF.34,851985,852825
LmjF.34,855539,855949
LmjF.34,856012,856639
LmjF.34,856764,856869
LmjF.34,856922,857224
LmjF.34,857274,857381
LmjF.34,859073,860356
LmjF.34,863071,863481
LmjF.34,863544,864171
LmjF.34,864296,864401
LmjF.34,864454,864756
LmjF.34,864806,864913
LmjF.34,867057,867897
LmjF.34,948568,949153
LmjF.34,958480,959176
LmjF.34,1032314,1032887
LmjF.34,1050898,1051656
LmjF.34,1058147,1058968
LmjF.34,1250683,1251318
LmjF.34,1256957,1257158
LmjF.34,1257292,1257546
LmjF.34,1274143,1274357
LmjF.34,1274389,1275432
LmjF.34,1282068,1282385
LmjF.34,1282458,1283577
LmjF.34,1283708,1284278
LmjF.34,1284414,1284981
LmjF.34,1328846,1328949
LmjF.34,1329056,1329813
LmjF.34,1342973,1344060
LmjF.34,1367781,1368117
LmjF.34,1371441,1371995
LmjF.34,1386799,1386974
LmjF.34,1387059,1387664
LmjF.34,1387680,1388310
LmjF.34,1447866,1448727
LmjF.34,1470001,1470751
LmjF.34,1570437,1571991
LmjF.34,1866009,1866754
LmjF.35,5,1004
LmjF.35,7325,8338
LmjF.35,345861,346965
LmjF.35,371944,372110
LmjF.35,372243,372876
LmjF.35,373037,373149
LmjF.35,373420,374004
LmjF.35,384266,384958
LmjF.35,396209,396931
LmjF.35,420966,421580
LmjF.35,467139,467253
LmjF.35,467563,468147
LmjF.35,515529,516197
LmjF.35,520590,520882
LmjF.35,521044,521258
LmjF.35,527465,527763
LmjF.35,528000,528572
LmjF.35,531688,532548
LmjF.35,543274,543874
LmjF.35,546906,547102
LmjF.35,547199,547772
LmjF.35,575846,576509
LmjF.35,664375,665374
LmjF.35,792532,793469
LmjF.35,848952,849523
LmjF.35,856696,856976
LmjF.35,875096,875646
LmjF.35,877747,877854
LmjF.35,959306,960020
LmjF.35,980154,980301
LmjF.35,1019567,1020281
LmjF.35,1132083,1132688
LmjF.35,1199503,1200223
LmjF.35,1257195,1257463
LmjF.35,1257512,1258383
LmjF.35,1332047,1332623
LmjF.35,1422544,1423457
LmjF.35,1443548,1444171
LmjF.35,1912749,1912853
LmjF.35,1941858,1942318
LmjF.35,1942476,1942704
LmjF.35,1953113,1953606
LmjF.35,1953668,1954259
LmjF.35,2002780,2002920
LmjF.35,2003010,2003562
LmjF.35,2008281,2008844
LmjF.35,2013690,2013794
LmjF.35,2013830,2015186
LmjF.35,2036501,2037158
LmjF.35,2066388,2067045
LmjF.35,2067208,2067410
LmjF.35,2090231,2090491
LmjF.36,1,1342
LmjF.36,8644,9643
LmjF.36,27973,28585
LmjF.36,468423,469068
LmjF.36,471004,471253
LmjF.36,471334,471628
LmjF.36,472133,472368
LmjF.36,472434,473099
LmjF.36,473343,473579
LmjF.36,473791,473938
LmjF.36,473994,474464
LmjF.36,474472,475199
LmjF.36,808305,809258
LmjF.36,924376,924936
LmjF.36,950605,950775
LmjF.36,950802,951447
LmjF.36,961932,962518
LmjF.36,965660,966866
LmjF.36,971450,971555
LmjF.36,971850,972101
LmjF.36,972111,972791
LmjF.36,1033978,1034234
LmjF.36,1034287,1035515
LmjF.36,1262692,1263751
LmjF.36,1386057,1386866
LmjF.36,1505541,1505643
LmjF.36,1655926,1656028
LmjF.36,1880912,1881602
LmjF.36,1882467,1883964
LmjF.36,1980065,1981233
LmjF.36,2049048,2049574
LmjF.36,2049582,2050318
LmjF.36,2060637,2061353
LmjF.36,2080070,2080378
LmjF.36,2080407,2080933
LmjF.36,2080941,2081490
LmjF.36,2273148,2274329
LmjF.36,2285419,2285553
LmjF.36,2285651,2286238
LmjF.36,2437599,2437717
LmjF.36,2437731,2437851
LmjF.36,2437913,2438108
LmjF.36,2438127,2438642
LmjF.36,2438679,2438926
LmjF.36,2463967,2465952
LmjF.36,2466318,2466867
LmjF.36,2508076,2508677
LmjF.36,2515154,2516153
LmjF.36,2537484,2537722
LmjF.36,2680661,2682183
